-------,VisitorData,addSnippet,cursorIsValid,visitorTxt,getCursorKindName,visitorAstBlock,visitorAst,parseCodeTxt
main,0.870647,0.875622,0.830846,0.934251,0.810945,0.875332,0.902041,0.917279
