-------,read_c_file,Buff,BuffDB,dbAppend,makeBuff,makeZBuff,catBuffs,maxBuff,minBuff,normCompDist,makeDB,writeDB,crawl_dir,main
main,0.855556,0.917051,0.894009,0.774194,0.815668,0.801843,0.801843,0.861751,0.857143,0.820276,0.773663,0.769585,0.859043,0.746544
