-------,VisitorData,addSnippet,cursorIsValid,visitorTxt,getCursorKindName,visitorAstBlock,visitorAst,parseCodeTxt
main,0.918033,0.792350,0.773224,0.889558,0.775956,0.798092,0.828000,0.857683
